,carat,cut,color,clarity,depth,table,x,y,z,price_predicted_4,price_predicted
262,0.76,Ideal,H,VS2,62.7,57.0,5.82,5.86,3.66,3640.771400511355,6729.107506039136
263,1.21,Premium,H,SI1,59.8,58.0,6.95,6.9,4.14,7132.091861575503,8384.317586978374
264,1.51,Very Good,J,VS1,61.4,57.0,7.3,7.38,4.51,9459.638835618269,9487.7909742712
265,1.21,Ideal,H,VVS2,61.3,56.0,6.85,6.89,4.21,7132.091861575503,8384.317586978374
266,0.7,Ideal,F,SI1,61.5,57.0,5.67,5.74,3.51,3175.2620057028016,6508.412828580571
267,0.53,Ideal,I,VS2,62.2,56.0,5.15,5.2,3.22,1856.3187204119013,5883.111242447969
268,0.46,Ideal,E,VS1,61.9,55.0,4.94,4.97,3.06,1313.2244264685896,5625.6341187463095
269,0.41,Ideal,G,IF,61.7,56.0,4.79,4.81,2.96,925.2999307947948,5441.721887530839
270,0.37,Very Good,F,VS2,61.0,58.0,4.61,4.63,2.82,614.9603342557598,5294.592102558462
271,0.58,Ideal,F,SI2,60.9,57.0,5.4,5.44,3.3,2244.243216085695,6067.02347366344
272,0.72,Premium,F,SI1,59.5,62.0,5.85,5.74,3.45,3330.4318039723194,6581.977721066759
273,1.5,Good,G,SI1,58.4,65.0,7.45,7.41,4.34,9382.05393648351,9451.008528028106
274,1.31,Very Good,H,VS2,61.4,59.0,6.96,7.01,4.29,7907.940852923092,8752.142049409316
275,1.0,Very Good,D,SI1,62.1,58.0,6.34,6.45,3.97,5502.808979745567,7611.886215873396
276,0.41,Premium,G,VVS1,60.3,60.0,4.78,4.74,2.87,925.2999307947948,5441.721887530839
277,0.38,Ideal,F,VVS1,61.0,57.0,4.67,4.71,2.86,692.5452333905187,5331.374548801557
278,0.35,Premium,E,VVS1,60.7,59.0,4.58,4.55,2.77,459.79053598624205,5221.027210072274
279,0.3,Premium,D,VS2,61.7,58.0,4.32,4.3,2.66,71.8660403124477,5037.114978856803
280,1.13,Ideal,I,VS1,61.6,54.0,6.72,6.74,4.15,6511.412668497432,8090.05801703362
281,0.37,Premium,E,VVS2,60.9,59.0,4.61,4.65,2.82,614.9603342557598,5294.592102558462
282,0.39,Premium,G,VVS2,60.7,61.0,4.73,4.7,2.86,770.1301325252775,5368.15699504465
283,0.5,Good,D,SI1,63.9,56.0,5.02,4.93,3.18,1623.5640230076247,5772.763903718686
284,0.31,Ideal,E,VS2,61.5,56.0,4.39,4.42,2.71,149.45093944720657,5073.897425099897
285,1.72,Good,D,SI2,63.4,62.0,7.53,7.59,4.79,11088.921717448204,10260.222345376178
286,1.27,Ideal,H,SI1,59.8,57.0,7.08,7.01,4.22,7597.601256384055,8605.01226443694
287,1.0,Good,D,VS2,62.8,61.0,6.31,6.34,3.97,5502.808979745567,7611.886215873396
288,1.59,Premium,I,VS2,59.9,60.0,7.61,7.57,4.55,10080.31802869634,9782.050544215954
289,0.38,Very Good,F,VS2,60.9,56.0,4.67,4.72,2.86,692.5452333905187,5331.374548801557
290,2.39,Ideal,J,VS1,62.1,57.0,8.53,8.57,5.31,16287.10995947705,12724.64624366349
291,1.01,Premium,F,SI1,62.2,59.0,6.36,6.41,3.97,5580.393878880326,7648.668662116491
292,0.31,Premium,H,VVS1,62.6,58.0,4.33,4.29,2.7,149.45093944720657,5073.897425099897
293,2.05,Ideal,J,VS1,61.8,58.0,8.12,8.16,5.03,13649.223388895243,11474.043071398286
294,0.7,Good,F,SI1,61.1,61.0,5.68,5.71,3.48,3175.2620057028016,6508.412828580571
295,1.01,Fair,I,I1,56.1,63.0,6.7,6.65,3.74,5580.393878880326,7648.668662116491
296,1.55,Very Good,H,VS2,63.3,56.0,7.38,7.32,4.65,9769.978432157302,9634.920759243578
297,0.33,Premium,E,VVS1,59.7,58.0,4.49,4.52,2.69,304.6207377167243,5147.462317586085
298,1.51,Premium,E,SI1,62.9,62.0,7.31,7.21,4.57,9459.638835618269,9487.7909742712
299,0.26,Very Good,D,VVS2,59.1,59.0,4.21,4.28,2.51,-238.47355622658756,4889.985193884426
300,1.01,Premium,D,SI1,59.8,54.0,6.6,6.5,3.93,5580.393878880326,7648.668662116491
301,0.42,Very Good,D,SI1,60.2,57.0,4.85,4.89,2.93,1002.8848299295537,5478.5043337739335
302,1.03,Premium,H,I1,62.9,59.0,6.41,6.3,4.0,5735.563677149844,7722.233554602679
303,1.57,Ideal,I,SI2,62.6,58.0,7.38,7.41,4.63,9925.148230426821,9708.485651729767
304,1.01,Very Good,G,VS1,63.1,55.0,6.34,6.37,4.01,5580.393878880326,7648.668662116491
305,2.51,Premium,J,SI2,59.3,58.0,8.87,8.83,5.25,17218.12874909415,13166.03559858062
306,0.7,Very Good,D,SI1,63.2,55.0,5.62,5.65,3.56,3175.2620057028016,6508.412828580571
307,0.95,Ideal,G,VS2,61.6,56.0,6.34,6.3,3.89,5114.884484071772,7427.973984657925
308,0.32,Ideal,E,SI2,62.7,55.0,4.39,4.42,2.76,227.03583858196544,5110.679871342991
309,1.25,Premium,J,SI2,62.3,59.0,6.82,6.86,4.26,7442.431458114538,8531.447371950751
310,2.26,Premium,I,SI2,62.0,58.0,8.4,8.37,5.2,15278.506270725182,12246.474442503264
311,0.28,Ideal,G,IF,60.9,57.0,4.24,4.27,2.59,-83.30375795706959,4963.550086370615
312,1.52,Ideal,I,SI1,61.4,57.0,7.4,7.43,4.55,9537.223734753028,9524.573420514294
313,0.4,Good,D,VS1,56.3,59.0,4.94,4.97,2.79,847.7150316600364,5404.939441287745
314,1.7,Very Good,F,SI2,63.4,57.0,7.54,7.57,4.79,10933.751919178685,10186.65745288999
315,2.01,Good,J,SI2,63.4,59.0,7.95,7.99,5.05,13338.88379235621,11326.91328642591
316,0.3,Ideal,D,VS2,62.2,54.0,4.31,4.28,2.67,71.8660403124477,5037.114978856803
317,0.55,Very Good,E,VS2,61.6,60.0,5.23,5.27,3.23,2011.488518681419,5956.676134934158
318,0.33,Premium,E,VVS1,59.7,58.0,4.52,4.49,2.69,304.6207377167243,5147.462317586085
319,1.16,Ideal,G,VVS2,62.0,56.0,6.75,6.71,4.17,6744.167365901708,8200.405355762903
320,1.51,Very Good,J,SI1,62.9,59.0,7.25,7.29,4.57,9459.638835618269,9487.7909742712
321,0.29,Ideal,F,VS1,61.6,56.0,4.26,4.31,2.64,-5.7188588223111765,5000.332532613708
322,0.7,Very Good,E,VS1,63.4,57.0,5.63,5.67,3.58,3175.2620057028016,6508.412828580571
323,0.39,Premium,H,SI2,61.2,58.0,4.51,6.02,4.44,770.1301325252775,5368.15699504465
324,0.52,Ideal,E,VS2,61.2,56.0,5.2,5.16,3.17,1778.7338212771424,5846.328796204875
325,2.17,Premium,H,SI1,59.9,61.0,8.39,8.38,5.02,14580.242178512352,11915.432426315418
326,1.37,Ideal,H,VS1,63.8,56.0,7.01,6.98,4.46,8373.450247731646,8972.836726867881
327,0.3,Very Good,F,VVS1,61.0,57.0,4.33,4.36,2.65,71.8660403124477,5037.114978856803
328,1.06,Premium,D,SI2,61.6,61.0,6.59,6.53,4.04,5968.31837455412,7832.580893331962
329,0.32,Ideal,E,VVS1,60.9,57.0,4.42,4.45,2.7,227.03583858196544,5110.679871342991
330,0.32,Premium,G,VS2,61.0,59.0,4.42,4.46,2.71,227.03583858196544,5110.679871342991
331,0.2,Premium,D,VS2,61.7,60.0,3.77,3.72,2.31,-703.9829510351406,4669.290516425861
332,0.7,Ideal,H,VS2,61.1,57.0,5.71,5.74,3.5,3175.2620057028016,6508.412828580571
333,0.53,Ideal,E,VS1,61.5,57.0,5.22,5.25,3.22,1856.3187204119013,5883.111242447969
334,0.71,Ideal,I,VVS1,62.4,55.0,5.69,5.76,3.57,3252.84690483756,6545.1952748236645
335,1.16,Ideal,G,VVS1,61.9,55.0,6.75,6.78,4.19,6744.167365901708,8200.405355762903
336,1.01,Premium,E,SI1,59.2,60.0,6.56,6.51,3.87,5580.393878880326,7648.668662116491
337,0.4,Ideal,G,VVS2,62.6,53.0,4.72,4.77,2.97,847.7150316600364,5404.939441287745
338,1.51,Good,F,SI2,62.9,55.0,7.22,7.28,4.56,9459.638835618269,9487.7909742712
339,1.04,Very Good,I,SI2,61.6,58.0,6.47,6.58,4.02,5813.148576284602,7759.016000845773
340,0.37,Ideal,I,SI1,60.7,60.0,4.6,4.62,2.8,614.9603342557598,5294.592102558462
341,0.37,Premium,F,VS2,60.5,59.0,4.62,4.67,2.81,614.9603342557598,5294.592102558462
342,0.64,Good,H,VS1,61.8,60.3,5.47,5.53,3.4,2709.7526108942484,6287.718151122006
343,2.01,Very Good,I,SI1,60.8,60.0,8.12,8.15,4.95,13338.88379235621,11326.91328642591
344,1.29,Ideal,G,VS2,62.5,57.0,6.89,6.92,4.35,7752.771054653574,8678.577156923127
345,1.01,Very Good,G,VVS2,63.4,55.0,6.41,6.34,4.04,5580.393878880326,7648.668662116491
346,2.01,Premium,H,SI1,62.7,59.0,8.08,8.03,5.05,13338.88379235621,11326.91328642591
347,0.51,Very Good,J,SI1,63.3,56.0,5.12,5.02,3.21,1701.1489221423835,5809.546349961781
348,0.53,Very Good,E,VS2,63.5,59.0,5.17,5.13,3.27,1856.3187204119013,5883.111242447969
349,1.01,Very Good,G,VS2,63.0,56.0,6.35,6.41,4.02,5580.393878880326,7648.668662116491
350,0.31,Premium,E,VVS1,62.0,59.0,4.34,4.3,2.68,149.45093944720657,5073.897425099897
351,0.36,Ideal,G,VVS1,60.0,56.0,4.66,4.69,2.81,537.3754351210009,5257.809656315368
352,0.31,Premium,H,VS1,61.4,61.0,4.36,4.33,2.67,149.45093944720657,5073.897425099897
353,0.77,Premium,G,VVS2,60.8,59.0,5.96,5.92,3.61,3718.3562996461133,6765.88995228223
354,1.5,Premium,H,SI1,61.0,60.0,7.33,7.27,4.45,9382.05393648351,9451.008528028106
355,0.45,Very Good,E,SI2,63.2,54.0,4.94,4.82,3.09,1235.6395273338303,5588.851672503216
356,0.57,Ideal,F,SI2,62.2,53.0,5.34,5.4,3.34,2166.658316950936,6030.241027420346
357,1.01,Good,I,SI2,61.8,62.0,6.28,6.35,3.9,5580.393878880326,7648.668662116491
358,0.71,Fair,G,SI2,65.6,61.0,5.46,5.37,3.55,3252.84690483756,6545.1952748236645
359,0.72,Ideal,H,SI2,61.8,55.0,5.79,5.76,3.57,3330.4318039723194,6581.977721066759
360,0.55,Ideal,H,IF,61.9,56.0,5.26,5.34,3.26,2011.488518681419,5956.676134934158
361,1.01,Good,F,SI1,63.5,59.0,6.3,6.39,4.03,5580.393878880326,7648.668662116491
362,0.32,Premium,H,VS1,61.6,59.0,4.37,4.39,2.7,227.03583858196544,5110.679871342991
363,0.94,Premium,E,SI2,62.4,58.0,6.33,6.26,3.93,5037.299584937014,7391.191538414831
364,1.13,Ideal,F,VS1,60.9,57.0,6.73,6.76,4.11,6511.412668497432,8090.05801703362
365,0.6,Good,E,VS1,58.1,63.0,5.53,5.63,3.24,2399.413014355213,6140.588366149628
366,1.01,Ideal,D,SI1,61.2,57.0,6.44,6.47,3.95,5580.393878880326,7648.668662116491
367,0.52,Very Good,I,VVS2,61.9,56.0,5.16,5.18,3.2,1778.7338212771424,5846.328796204875
368,0.3,Ideal,H,IF,62.2,54.0,4.34,4.37,2.71,71.8660403124477,5037.114978856803
369,0.42,Premium,G,SI1,61.7,58.0,4.8,4.76,2.95,1002.8848299295537,5478.5043337739335
370,0.33,Ideal,G,IF,61.7,55.0,4.45,4.47,2.75,304.6207377167243,5147.462317586085
371,0.33,Premium,H,IF,61.7,59.0,4.45,4.43,2.74,304.6207377167243,5147.462317586085
372,0.52,Premium,G,VVS2,61.2,59.0,5.14,5.16,3.15,1778.7338212771424,5846.328796204875
373,1.07,Ideal,G,IF,61.5,57.0,6.59,6.54,4.04,6045.903273688879,7869.363339575057
374,0.43,Premium,G,VVS1,60.9,58.0,4.88,4.91,2.98,1080.4697290643126,5515.286780017027
375,0.51,Ideal,E,VS1,60.9,56.0,5.16,5.22,3.16,1701.1489221423835,5809.546349961781
376,0.3,Premium,H,VVS2,61.0,61.0,4.32,4.3,2.63,71.8660403124477,5037.114978856803
377,0.31,Ideal,E,VS1,61.8,56.0,4.33,4.34,2.68,149.45093944720657,5073.897425099897
378,0.4,Ideal,I,VS1,61.2,56.0,4.76,4.82,2.93,847.7150316600364,5404.939441287745
379,0.7,Premium,D,SI1,58.8,59.0,5.86,5.84,3.44,3175.2620057028016,6508.412828580571
380,1.2,Ideal,J,SI2,62.5,57.0,6.8,6.74,4.23,7054.506962440743,8347.535140735281
381,0.33,Premium,H,VS1,61.5,58.0,4.39,4.46,2.72,304.6207377167243,5147.462317586085
382,0.74,Good,H,VS2,57.5,57.0,5.94,6.01,3.44,3485.601602241837,6655.542613552947
383,0.42,Ideal,F,VVS1,62.0,55.0,4.8,4.84,2.99,1002.8848299295537,5478.5043337739335
384,0.41,Ideal,G,VS1,61.6,57.0,4.77,4.74,2.93,925.2999307947948,5441.721887530839
385,0.39,Ideal,F,VS1,62.3,57.0,4.65,4.69,2.91,770.1301325252775,5368.15699504465
386,1.5,Very Good,H,SI1,62.9,57.0,7.24,7.28,4.57,9382.05393648351,9451.008528028106
387,0.33,Ideal,E,VS2,61.5,55.0,4.47,4.5,2.76,304.6207377167243,5147.462317586085
388,1.0,Ideal,G,SI2,62.8,57.0,6.37,6.31,3.98,5502.808979745567,7611.886215873396
389,1.23,Premium,G,VS2,61.6,58.0,6.91,6.85,4.24,7287.2616598450195,8457.882479464562
390,0.71,Ideal,G,VVS2,61.5,57.0,5.73,5.75,3.53,3252.84690483756,6545.1952748236645
391,0.5,Premium,G,SI1,62.2,60.0,5.07,5.03,3.14,1623.5640230076247,5772.763903718686
392,0.36,Ideal,E,VVS2,61.9,55.0,4.57,4.61,2.84,537.3754351210009,5257.809656315368
393,0.34,Ideal,F,VVS1,61.7,55.0,4.51,4.5,2.78,382.2056368514832,5184.24476382918
394,0.72,Ideal,E,SI2,62.3,54.0,5.75,5.78,3.59,3330.4318039723194,6581.977721066759
395,1.24,Ideal,H,SI2,59.5,61.0,6.98,7.03,4.17,7364.846558979779,8494.664925707657
396,0.43,Premium,F,VVS1,60.3,58.0,4.88,4.91,2.95,1080.4697290643126,5515.286780017027
397,0.9,Premium,I,VS2,61.8,59.0,6.15,6.21,3.82,4726.959988397978,7244.061753442455
398,1.11,Premium,D,I1,61.9,58.0,6.63,6.66,4.11,6356.242870227915,8016.493124547433
399,0.52,Very Good,E,VS2,62.3,57.0,5.1,5.17,3.2,1778.7338212771424,5846.328796204875
400,1.05,Very Good,E,SI1,62.2,56.0,6.49,6.56,4.06,5890.733475419362,7795.798447088868
401,0.4,Ideal,D,VVS2,61.3,56.0,4.78,4.75,2.92,847.7150316600364,5404.939441287745
402,0.31,Ideal,F,VS2,62.3,57.0,4.34,4.3,2.69,149.45093944720657,5073.897425099897
403,0.43,Ideal,F,IF,62.0,56.0,4.87,4.84,3.01,1080.4697290643126,5515.286780017027
404,0.54,Ideal,E,VS1,62.0,56.0,5.26,5.23,3.25,1933.9036195466606,5919.893688691063
405,0.65,Premium,D,VVS2,59.9,58.0,5.69,5.63,3.39,2787.3375100290077,6324.5005973651
406,0.71,Good,I,VVS2,63.6,57.0,5.69,5.66,3.61,3252.84690483756,6545.1952748236645
407,0.31,Good,F,VS2,63.9,56.0,4.29,4.32,2.75,149.45093944720657,5073.897425099897
408,0.51,Very Good,E,VS2,61.3,60.0,5.11,5.16,3.15,1701.1489221423835,5809.546349961781
409,0.6,Ideal,H,SI2,61.7,54.0,5.44,5.48,3.37,2399.413014355213,6140.588366149628
410,0.52,Ideal,G,SI1,62.6,56.0,5.16,5.13,3.22,1778.7338212771424,5846.328796204875
411,1.54,Ideal,J,VS2,61.9,57.0,7.39,7.5,4.6,9692.393533022543,9598.138313000483
412,0.3,Ideal,E,VVS2,61.7,55.0,4.31,4.28,2.65,71.8660403124477,5037.114978856803
413,0.7,Very Good,E,VS2,61.2,59.0,5.69,5.72,3.49,3175.2620057028016,6508.412828580571
414,0.9,Ideal,E,VS2,62.1,57.0,6.15,6.18,3.83,4726.959988397978,7244.061753442455
415,1.01,Very Good,D,SI1,62.9,59.0,6.39,6.43,4.03,5580.393878880326,7648.668662116491
416,1.56,Ideal,F,SI1,61.2,57.0,7.52,7.48,4.59,9847.563331292062,9671.703205486672
417,0.31,Ideal,F,SI1,62.3,56.0,4.32,4.35,2.7,149.45093944720657,5073.897425099897
418,0.39,Ideal,G,SI1,61.4,55.0,4.7,4.74,2.9,770.1301325252775,5368.15699504465
419,1.03,Premium,D,SI2,62.5,54.0,6.5,6.42,4.04,5735.563677149844,7722.233554602679
420,0.7,Ideal,E,VS2,61.4,57.0,5.76,5.8,3.55,3175.2620057028016,6508.412828580571
421,1.05,Premium,I,I1,61.8,56.0,6.53,6.48,4.02,5890.733475419362,7795.798447088868
422,0.53,Ideal,F,VS2,61.3,55.0,5.22,5.25,3.21,1856.3187204119013,5883.111242447969
423,1.0,Premium,F,VS2,60.7,58.0,6.45,6.36,3.89,5502.808979745567,7611.886215873396
424,0.53,Premium,H,SI1,59.4,60.0,5.26,5.24,3.12,1856.3187204119013,5883.111242447969
425,1.0,Good,H,SI2,63.9,55.0,6.41,6.34,4.07,5502.808979745567,7611.886215873396
426,2.02,Ideal,H,SI2,62.7,57.0,8.05,8.0,5.03,13416.468691490969,11363.695732669004
427,1.08,Very Good,G,SI2,63.2,57.0,6.54,6.5,4.12,6123.488172823639,7906.14578581815
428,0.77,Ideal,F,SI1,61.5,56.0,5.89,5.95,3.64,3718.3562996461133,6765.88995228223
429,0.33,Premium,H,VS2,60.4,60.0,4.52,4.48,2.72,304.6207377167243,5147.462317586085
430,0.41,Ideal,F,VS2,60.0,56.0,4.82,4.88,2.91,925.2999307947948,5441.721887530839
431,0.3,Ideal,F,VS2,62.1,55.0,4.26,4.31,2.66,71.8660403124477,5037.114978856803
432,1.01,Good,E,SI2,61.4,64.0,6.29,6.42,3.9,5580.393878880326,7648.668662116491
433,0.74,Premium,E,VS2,62.7,58.0,5.77,5.72,3.6,3485.601602241837,6655.542613552947
434,0.55,Very Good,E,SI1,64.2,55.0,5.18,5.2,3.33,2011.488518681419,5956.676134934158
435,0.51,Ideal,E,VS1,62.0,57.0,5.11,5.15,3.18,1701.1489221423835,5809.546349961781
436,1.0,Very Good,G,VVS2,62.3,58.0,6.39,6.45,4.0,5502.808979745567,7611.886215873396
437,0.55,Very Good,E,VVS2,60.8,55.0,5.26,5.33,3.22,2011.488518681419,5956.676134934158
438,2.0,Ideal,H,VS2,62.4,55.0,8.03,7.94,4.99,13261.29889322145,11290.130840182816
439,0.32,Ideal,E,VS2,60.2,57.0,4.51,4.46,2.7,227.03583858196544,5110.679871342991
440,0.31,Premium,D,SI1,62.1,58.0,4.33,4.3,2.68,149.45093944720657,5073.897425099897
441,0.34,Premium,F,VS2,60.7,60.0,4.5,4.46,2.72,382.2056368514832,5184.24476382918
442,0.32,Ideal,G,VS1,61.9,55.0,4.43,4.39,2.73,227.03583858196544,5110.679871342991
443,0.7,Very Good,I,SI2,58.8,60.0,5.8,5.83,3.42,3175.2620057028016,6508.412828580571
444,0.31,Premium,E,VS1,61.9,58.0,4.31,4.32,2.67,149.45093944720657,5073.897425099897
445,0.73,Premium,F,SI2,59.5,62.0,5.89,5.84,3.49,3408.016703107078,6618.7601673098525
446,1.3,Premium,F,VS1,62.5,58.0,6.97,6.94,4.35,7830.355953788333,8715.359603166222
447,0.32,Ideal,G,IF,62.9,55.0,4.41,4.37,2.76,227.03583858196544,5110.679871342991
448,2.01,Ideal,H,VS2,63.0,55.0,8.03,7.97,5.04,13338.88379235621,11326.91328642591
449,0.5,Ideal,H,SI1,61.9,56.0,5.08,5.13,3.16,1623.5640230076247,5772.763903718686
450,0.52,Very Good,G,SI1,63.3,57.0,5.11,5.08,3.22,1778.7338212771424,5846.328796204875
451,0.73,Ideal,G,SI1,62.1,54.0,5.81,5.76,3.59,3408.016703107078,6618.7601673098525
452,1.0,Premium,H,VS2,59.7,59.0,6.57,6.52,3.91,5502.808979745567,7611.886215873396
453,0.53,Ideal,G,VS1,61.5,57.0,5.26,5.21,3.22,1856.3187204119013,5883.111242447969
454,0.34,Ideal,E,SI1,62.9,56.0,4.48,4.45,2.81,382.2056368514832,5184.24476382918
455,0.54,Ideal,H,SI1,61.0,56.0,5.24,5.28,3.21,1933.9036195466606,5919.893688691063
456,0.73,Premium,D,VS2,60.9,59.0,5.82,5.77,3.53,3408.016703107078,6618.7601673098525
457,0.5,Ideal,J,VS2,62.5,53.0,5.09,5.12,3.19,1623.5640230076247,5772.763903718686
458,0.33,Very Good,G,SI1,63.2,57.0,4.44,4.39,2.79,304.6207377167243,5147.462317586085
459,2.09,Good,I,SI1,57.9,63.0,8.37,8.46,4.87,13959.56298543428,11621.172856370664
460,0.55,Ideal,E,VS1,61.9,55.0,5.3,5.24,3.25,2011.488518681419,5956.676134934158
461,1.01,Ideal,E,VS2,61.3,57.0,6.49,6.46,3.97,5580.393878880326,7648.668662116491
462,1.26,Ideal,G,VVS1,62.1,57.0,7.01,6.91,4.32,7520.0163572492975,8568.229818193846
463,0.5,Very Good,E,SI1,63.3,59.0,5.03,4.99,3.17,1623.5640230076247,5772.763903718686
464,0.4,Premium,F,VS2,62.1,58.0,4.71,4.76,2.94,847.7150316600364,5404.939441287745
465,0.61,Ideal,E,VS2,61.4,56.0,5.47,5.51,3.37,2476.9979134899722,6177.370812392723
466,0.41,Ideal,F,VVS2,61.7,57.0,4.8,4.73,2.94,925.2999307947948,5441.721887530839
467,0.5,Ideal,G,VS2,61.6,55.0,5.11,5.14,3.16,1623.5640230076247,5772.763903718686
468,1.11,Premium,E,VS2,62.2,58.0,6.61,6.64,4.12,6356.242870227915,8016.493124547433
469,1.22,Ideal,F,VS2,62.6,56.0,6.8,6.78,4.25,7209.676760710262,8421.100033221468
470,0.33,Ideal,F,VS1,61.2,56.0,4.46,4.49,2.74,304.6207377167243,5147.462317586085
471,1.51,Good,H,SI1,62.2,61.0,7.25,7.32,4.53,9459.638835618269,9487.7909742712
472,0.71,Premium,F,SI1,60.4,58.0,5.8,5.83,3.51,3252.84690483756,6545.1952748236645
473,0.23,Ideal,F,VVS2,60.3,57.0,3.99,4.03,2.42,-471.22825363086395,4779.637855155143
474,0.6,Premium,E,SI2,62.0,59.0,5.41,5.37,3.34,2399.413014355213,6140.588366149628
475,0.55,Good,I,VVS2,61.0,61.0,5.32,5.36,3.26,2011.488518681419,5956.676134934158
476,0.91,Ideal,F,SI1,60.2,57.0,6.29,6.34,3.8,4804.544887532737,7280.844199685549
477,1.2,Very Good,E,SI1,61.8,56.0,6.75,6.82,4.19,7054.506962440743,8347.535140735281
478,0.54,Ideal,H,SI2,61.2,56.0,5.27,5.24,3.21,1933.9036195466606,5919.893688691063
479,1.09,Good,F,SI1,61.0,64.0,6.58,6.63,4.03,6201.073071958396,7942.928232061245
480,0.49,Premium,H,SI2,59.9,59.0,5.17,5.12,3.08,1545.9791238728658,5735.981457475593
481,0.35,Ideal,G,VVS1,61.7,55.0,4.54,4.57,2.81,459.79053598624205,5221.027210072274
482,1.28,Premium,G,VVS2,62.1,58.0,6.96,6.91,4.31,7675.186155518814,8641.794710680035
483,0.39,Ideal,I,IF,62.3,54.0,4.69,4.71,2.93,770.1301325252775,5368.15699504465
484,1.02,Good,H,SI2,63.7,58.0,6.28,6.24,3.99,5657.978778015085,7685.451108359584
485,1.01,Good,E,SI2,63.7,58.0,6.32,6.36,4.04,5580.393878880326,7648.668662116491
486,1.0,Good,E,SI1,63.2,57.0,6.36,6.39,4.03,5502.808979745567,7611.886215873396
487,1.19,Premium,H,VS1,62.4,59.0,6.79,6.73,4.22,6976.922063305984,8310.752694492186
488,1.54,Premium,H,VS2,62.1,62.0,7.38,7.31,4.56,9692.393533022543,9598.138313000483
489,0.57,Ideal,G,VVS2,61.7,56.0,5.3,5.33,3.28,2166.658316950936,6030.241027420346
490,0.91,Ideal,G,SI1,62.1,57.0,6.2,6.23,3.86,4804.544887532737,7280.844199685549
491,2.31,Premium,I,SI2,58.8,58.0,8.7,8.64,5.1,15666.430766398978,12430.386673718736
492,0.6,Very Good,G,SI1,63.5,59.9,5.28,5.3,3.36,2399.413014355213,6140.588366149628
493,0.32,Very Good,H,VVS1,61.2,57.0,4.39,4.42,2.69,227.03583858196544,5110.679871342991
494,1.0,Premium,E,VS2,62.9,58.0,6.36,6.29,3.98,5502.808979745567,7611.886215873396
495,0.42,Ideal,E,VS2,62.1,56.0,4.8,4.77,2.97,1002.8848299295537,5478.5043337739335
496,0.23,Ideal,G,IF,62.8,55.0,3.93,3.96,2.48,-471.22825363086395,4779.637855155143
497,0.23,Good,D,VVS2,61.8,65.0,3.9,3.93,2.42,-471.22825363086395,4779.637855155143
498,0.5,Ideal,G,SI1,61.7,57.0,5.06,5.08,3.13,1623.5640230076247,5772.763903718686
499,1.02,Good,H,SI2,58.6,64.0,6.32,6.26,3.68,5657.978778015085,7685.451108359584
500,0.7,Premium,D,VS1,61.2,60.0,5.69,5.71,3.49,3175.2620057028016,6508.412828580571
501,1.23,Very Good,G,SI2,60.8,59.0,6.88,6.97,4.21,7287.2616598450195,8457.882479464562
502,0.3,Very Good,G,SI1,61.6,59.0,4.26,4.28,2.63,71.8660403124477,5037.114978856803
503,1.53,Very Good,H,SI1,63.4,55.0,7.3,7.34,4.64,9614.808633887787,9561.355866757389
504,0.33,Ideal,G,VS2,62.3,55.0,4.42,4.47,2.77,304.6207377167243,5147.462317586085
505,0.57,Ideal,D,VS1,61.1,57.0,5.33,5.37,3.27,2166.658316950936,6030.241027420346
506,0.42,Ideal,D,SI1,62.3,57.0,4.8,4.77,2.98,1002.8848299295537,5478.5043337739335
507,0.41,Ideal,G,SI1,62.2,56.0,4.77,4.75,2.96,925.2999307947948,5441.721887530839
508,2.01,Very Good,I,VS2,63.8,59.0,7.89,7.85,5.02,13338.88379235621,11326.91328642591
509,0.31,Ideal,G,VVS2,61.8,54.0,4.36,4.38,2.7,149.45093944720657,5073.897425099897
510,1.0,Fair,I,SI1,67.9,62.0,6.19,6.03,4.15,5502.808979745567,7611.886215873396
511,0.31,Ideal,E,SI1,61.1,55.0,4.36,4.41,2.68,149.45093944720657,5073.897425099897
512,0.76,Good,J,VS1,62.6,61.9,5.7,5.75,3.58,3640.771400511355,6729.107506039136
513,0.41,Good,E,SI2,63.5,55.0,4.69,4.73,2.99,925.2999307947948,5441.721887530839
514,1.12,Premium,G,SI1,59.8,58.0,6.79,6.76,4.05,6433.827769362674,8053.275570790527
515,1.08,Very Good,F,SI2,63.3,59.0,6.48,6.44,4.09,6123.488172823639,7906.14578581815
516,0.71,Ideal,I,VVS2,60.7,57.0,5.76,5.8,3.51,3252.84690483756,6545.1952748236645
517,0.7,Ideal,E,SI1,61.9,55.0,5.74,5.77,3.56,3175.2620057028016,6508.412828580571
518,0.9,Premium,J,VVS2,62.5,61.0,6.15,6.08,3.82,4726.959988397978,7244.061753442455
519,0.33,Good,F,VS2,63.2,56.0,4.39,4.41,2.78,304.6207377167243,5147.462317586085
520,2.45,Ideal,F,SI2,62.0,55.0,8.67,8.64,5.36,16752.6193542856,12945.340921122055
521,0.65,Ideal,G,VS1,60.6,60.0,5.58,5.61,3.39,2787.3375100290077,6324.5005973651
522,1.0,Very Good,D,SI2,63.7,55.0,6.32,6.37,4.04,5502.808979745567,7611.886215873396
523,1.02,Very Good,E,SI1,63.1,61.0,6.42,6.35,4.03,5657.978778015085,7685.451108359584
524,1.01,Ideal,F,SI2,60.8,55.0,6.52,6.48,3.95,5580.393878880326,7648.668662116491
